id,target,comment,label,language,source,transformation,translation,target_lang,rtt
90228,"Selon vous, la baisse des impôts au niveau fédéral représente-elle une priorité pour les quatre prochaines années?",Les baisses d'impôt ont pour conséquences des baisses de prestations.,AGAINST,fr,X-Stance,,Tax cuts result in reduced benefits.,en,Les réductions d'impôts entraînent une diminution des prestations.
90301,"D'après le concept de l'école intégrative, les enfants avec des difficultés d'apprentissage ou des handicaps sont, en principe, intégrés à des classes normales. Approuvez-vous cette approche?","Pour autant que les moyens d'intégration soit effectivement mis en oeuvre. Dans le cas contraire, il vaut mieux l'éviter pour le bien de tous.",FAVOR,fr,X-Stance,,"As long as the means of integration are effectively implemented. Otherwise, it is better to avoid it for the good of all.",en,"Tant que les moyens d'intégration sont efficacement mis en œuvre. Sinon, il vaut mieux l'éviter pour le bien de tous."
91166,Approuveriez-vous une interdiction générale de publicité pour l’alcool et le tabac?,"Limiter la publicité sur ces produits considérés comme néfastes relèvent du bon sens, particulièrement pour les publicités ayant comme public-cibles les jeunes.",FAVOR,fr,X-Stance,,"Limiting advertising for these products considered to be harmful is common sense, particularly for advertisements that target young people.",en,"Il est de bon sens de limiter la publicité pour ces produits considérés comme nocifs, en particulier pour les publicités qui ciblent les jeunes."
109077,L'acquisition d'une propriété d'habitation habitée par le propriétaire lui-même doit-elle être encouragée de manière plus importante grâce à des déductions d'impôts pour l'épargne logement?,Il serait judicieux qu'un plus grand nombre de concitoyens puissent accéder à la propriété de leur logement,FAVOR,fr,X-Stance,,It would be wise for more fellow citizens to be able to own their homes,en,Il serait judicieux que davantage de concitoyens puissent être propriétaires de leur logement
109151,Seriez-vous favorables à ce que l'euthanasie active directe soit légalement possible par le biais d'un médecin en Suisse?,Pour autant que le patient aie encore sa capacité de discernement.,FAVOR,fr,X-Stance,,As long as the patient still has their capacity for discernment.,en,Tant que le patient conserve sa capacité de discernement.
110920,Seriez-vous favorable à une augmentation de la franchise minimale de l’assurance maladie obligatoire (LAMal) de 300 à 500 CHF?,Un maximum de flexibilité est souhaitable dans le domaine de la LAMal.,AGAINST,fr,X-Stance,,Maximum flexibility is desirable in the field of LAMAl.,en,Il est souhaitable d'avoir une flexibilité maximale dans le domaine de l'ALMA.
111515,Les permis de séjour des migrants et migrantes non ressortissants des Etats membres de l’UE/AELE devraient-ils être obligatoirement liés au respect de la Convention d’intégration?,"Dans les faits, les permis de séjour sont liés à une intégration réussie (ou en cours). La Convention d'intégration au sens formel ne constitue qu'un élément permettant d'évaluer l'intégration effective d'un migrant.",FAVOR,fr,X-Stance,,"In fact, residence permits are linked to successful (or ongoing) integration. The formal integration agreement is just one element used to assess a migrant's effective integration.",en,"En fait, les permis de séjour sont liés à une intégration réussie (ou en cours). L'accord d'intégration formel n'est qu'un élément utilisé pour évaluer l'intégration effective d'un migrant."
112320,Êtes-vous pour une libéralisation complète des horaires d'ouverture des magasins (les commerces peuvent fixer les horaires d'ouverture selon leur propre appréciation)?,"Il faut penser aux personnes qui travaillent dans ces magasins. On a assez de temps pour consommer et on n'a pas que ça à faire non plus. Les commerces ouverts 24h/24h, c'est juste pour faire consommer la même chose sur une plus grande période et au détriment des vendeurs.",AGAINST,fr,X-Stance,,"We need to think about the people who work in these stores. We have enough time to consume, and that's not all we have to do. Stores that are open around the clock are just there to make us consume the same thing over a longer period and at the expense of the salespeople.",en,"Nous devons penser aux personnes qui travaillent dans ces magasins. Nous avons suffisamment de temps pour consommer, et ce n'est pas tout ce que nous devons faire. Les magasins ouverts 24h/24 ne sont là que pour nous faire consommer la même chose sur une période plus longue et au détriment des vendeurs."
113712,La Suisse doit-elle accueillir plus de groupes de réfugiés (contingents de réfugiés) pour lesquels le Haut commissariat pour les réfugiés de l'ONU (UNHCR) recherche des pays d'accueil?,"S'il s'agit de personnes issues de pays en guerre ou de cas humanitaires prouvés, mais d'une manière générale je suis d'avis qu'il faudrait, dans la mesure du possible, aider d'avantage les gens à pouvoir rester dans leur pays et leur culture.",FAVOR,fr,X-Stance,,"If it is a matter of people from countries at war or proven humanitarian cases, but in general, I am of the opinion that, as much as possible, people should be helped to stay in their country and their culture.",en,"S'il s'agit de personnes originaires de pays en guerre ou de cas humanitaires avérés, mais en général, je suis d'avis que, dans la mesure du possible, les gens devraient être aidés à rester dans leur pays et leur culture."
114714,Un congé parental de 24 semaines doit-il être instauré en plus de l'assurance maternité existante?,"Si l'idée paraît séduisante au 1er abord, son financement paraît difficile à assurer à long terme.",AGAINST,fr,X-Stance,,"If the idea seems attractive at first, its funding seems difficult to secure in the long term.",en,"Si l'idée semble attrayante au départ, son financement semble difficile à sécuriser à long terme."
114716,L'assurance invalidité n'attribue plus de rentes de l'AI en cas de troubles douloureux non décelables de manière objective (p. ex. après avoir subi un « coup du lapin »). Pensez-vous que cela soit justifié?,Accepter de délivrer une rente sur les seuls dires de la personne touchée autorise tous les abus.,FAVOR,fr,X-Stance,,Accepting to issue an annuity based solely on the word of the person affected allows for all kinds of abuse.,en,Accepter d'émettre une rente uniquement sur la parole de la personne concernée ouvre la porte à toutes sortes d'abus.
114732,"Le droit pénal des mineurs doit-il, à l'avenir, mettre plus de poids sur l'attribution de peines de détention plus longues dans des établissement fermés plutôt que sur des mesures de resocialisation?",Ces 2 éléments doivent être combinés en fonction des cas particuliers. Toutefois la détention doit rester une vraie alternative lorsque cela est nécessaire.,FAVOR,fr,X-Stance,,"These two elements must be combined according to specific cases. However, detention must remain a real alternative when necessary.",en,"Ces deux éléments doivent être combinés selon des cas spécifiques. Toutefois, la détention doit rester une alternative réelle lorsque nécessaire."
114856,L'acquisition d'une propriété d'habitation habitée par le propriétaire lui-même doit-elle être encouragée de manière plus importante grâce à des déductions d'impôts pour l'épargne logement?,Cela semble une bonne solution dans la mesure où le financement de l'immobilier en Suisse se base fortement sur l'épargne personnelle. 20% de fonds propres sont exigés! Ce serait bien que la constitution de cette épargne soit privilégiée fiscalement.,FAVOR,fr,X-Stance,,This seems to be a good solution insofar as real estate financing in Switzerland is heavily based on personal savings.  20 percent of equity is required! It would be good if the formation of this savings were tax-privileged.,en,Cela semble être une bonne solution dans la mesure où le financement immobilier en Suisse est fortement basé sur l'épargne personnelle. Il faut 20 % de fonds propres ! Il serait bon que la constitution de cette épargne soit fiscalement privilégiée.
117501,Seriez-vous favorable à l'instauration de l'échange automatique d'informations sur les clients bancaires entre la Suisse et les autorités fiscales étrangères?,"Les droits des autorités fiscales étrangères s'arrêtent à la frontière de leur état, sauf ce qui concerne des délits économiques, fiscaux etc. inscrits identiquement dans le droit suisse.",AGAINST,fr,X-Stance,,"The rights of foreign tax authorities stop at the border of their state, except for economic, fiscal, etc. offenses that are similarly recorded in Swiss law.",en,"Les droits des autorités fiscales étrangères s'arrêtent à la frontière de leur État, à l'exception des infractions économiques, fiscales, etc., qui sont enregistrées de manière similaire dans la législation suisse."
117888,Trouvez-vous juste que certaines prestations médicales de la médecine com-plémentaire (médecine alternative) soient à nouveau remboursées par l'assurance de base?,"Les traitements non controversés tels que la phytothérapie devraient continuer à être remboursés. Par contre, le financement des thérapies fortement connotées philosophiquement telles que l'homéopathie devrait intervenir par le biais des assurances complémentaires facultatives pour éviter le phénomène malsain des solidarités contraintes et inutiles.",AGAINST,fr,X-Stance,,"Non-controversial treatments such as herbal medicine should continue to be reimbursed. On the other hand, funding for therapies with strong philosophical connotations such as homeopathy should be provided through optional supplementary insurance to avoid the unhealthy phenomenon of forced and unnecessary solidarity.",en,"Les traitements non controversés tels que la médecine à base de plantes devraient continuer à être remboursés. En revanche, le financement des thérapies à forte connotation philosophique telles que l'homéopathie devrait être assuré par une assurance complémentaire facultative afin d'éviter le phénomène malsain de la solidarité forcée et inutile."
118853,Seriez-vous favorables à ce que l'euthanasie active directe soit légalement possible par le biais d'un médecin en Suisse?,"Instaurer cette autorisation légale ouvre la porte soit à des dérives, soit à une technocratie irréalisable. Dans les situations que sa conscience lui impose, il doit demeurer conscient de l'illégalité de son acte.",AGAINST,fr,X-Stance,,"Establishing this legal authorization opens the door to either abuse or an unachievable technocracy. In situations that his conscience imposes on him, he must remain aware of the illegality of his act.",en,"L'établissement de cette autorisation légale ouvre la porte à des abus ou à une technocratie irréalisable. Dans les situations que sa conscience lui impose, il doit rester conscient de l'illégalité de son acte."
118856,Soutenez-vous l'initiative populaire qui souhaite que le salaire le plus élevé au sein d'une entreprise ne puisse pas être plus de douze fois supérieur au salaire le plus bas versé par la même entreprise. (initiative 1:12)?,"C'est un vrai problème, qui menace la cohésion sociale. Mais une disposition légale de ce type est trop rigide.",AGAINST,fr,X-Stance,,This is a real problem that threatens social cohesion. But a legal provision of this type is too rigid.,en,C'est un vrai problème qui menace la cohésion sociale. Mais une disposition juridique de ce type est trop rigide.
119164,Le financement des partis ainsi que des campagnes électorales devrait-il être complètement transparent?,"Pour autant que les grandes organisations, syndicats et groupes de pressions soient soumis aux même règles que les partis politiques et qu'un organe étatique soit dépositaire des comptes demandés.",FAVOR,fr,X-Stance,,"As long as large organizations, unions and pressure groups are subject to the same rules as political parties and a state body is the custodian of the accounts requested.",en,"Tant que les grandes organisations, les syndicats et les groupes de pression sont soumis aux mêmes règles que les partis politiques et qu'un organisme d'État est le dépositaire des comptes demandés."
119177,L'État devrait-il engager davantage de moyens financiers dans l'intégration des étrangers?,"Si le thème est aujourd'hui central en Suisse, c'est parce que les étrangers d'aujourd'hui ne se sont pas intégrés comme ceux d'hier (immigration du Sud de l'Europe des années 50 à 70). Il me semble normal que l'État fasse son maximum pour favoriser cette intégration.",FAVOR,fr,X-Stance,,"If the topic is central today in Switzerland, it is because today's foreigners have not integrated like those of the past (immigration from Southern Europe from the 1950s to the '70s). It seems normal to me that the state does its utmost to promote this integration.",en,"Si le sujet est central aujourd'hui en Suisse, c'est parce que les étrangers d'aujourd'hui ne s'intègrent pas comme ceux du passé (l'immigration du sud de l'Europe des années 50 aux années 70). Il me semble normal que l'État fasse tout son possible pour promouvoir cette intégration."
119190,"Les directives de protection de l'environnement et du paysage doivent-elles être assouplies concernant la construction et l'agrandissement de centrales éoliennes, solaires et hydrauliques?","Mauvaise relecture... Ma réponse est ""plutôt oui""...",AGAINST,fr,X-Stance,,"Poor proofreading... My answer is ""more or less yes""...",en,Une mauvaise relecture... Ma réponse est « plus ou moins oui »...
119599,Seriez-vous favorables à ce que l'euthanasie active directe soit légalement possible par le biais d'un médecin en Suisse?,"Pour avoir vu ma grand-mère se mourir en plus de quinze ans pour terminer dans un état terrible (impossibilité de parler, de reconnaître qui que se soit, de manger, de se laver,...) je pense que l'euthanasie active voulue dans des dispositions anticipées est une concrétisation de la dignité humaine. Cela ne veut pas dire qu'il faut la pratiquer n'importe comment, des règles strictes et précises doivent être adoptées et respectées.",FAVOR,fr,X-Stance,,"Having seen my grandmother die over fifteen years, ending up in a terrible state (unable to speak, recognize anyone, eat, wash,...), I think that the active euthanasia desired in advance is a realization of human dignity. This does not mean that it should be practiced in any way, strict and precise rules must be adopted and respected.",en,"Ayant vu ma grand-mère mourir il y a plus de quinze ans, dans un état terrible (incapable de parler, de reconnaître qui que ce soit, de manger, de se laver,...), je pense que l'euthanasie active demandée à l'avance est une réalisation de la dignité humaine. Cela ne signifie pas qu'elle devrait être pratiquée de n'importe quelle manière, des règles strictes et précises doivent être adoptées et respectées."
119848,Les initiatives populaires doivent-elles être invalidées lorsqu'elles dérogent à la convention européenne des droits de l'homme (CEDH)?,Et que ceux qui ne sont pas d'accord avec cela prennent le courage politique de dénoncer la CEDH elle-même (il font des initiatives qui bravent la CEDH mais ils n'ont pas les couilles de montrer clairement ce qu'ils proposent.),FAVOR,fr,X-Stance,,"And for those who do not agree with this, let them have the political courage to denounce the ECHR itself (they are taking initiatives that defy the European Court of Human Rights, but they do not have the guts to clearly show what they propose.)",en,"Et pour ceux qui ne sont pas d'accord avec cela, qu'ils aient le courage politique de dénoncer la CEDH elle-même (ils prennent des initiatives qui défient la Cour européenne des droits de l'homme, mais ils n'ont pas le courage de montrer clairement ce que proposent.)"
121800,Le Conseil fédéral veut introduire des réglementations renforcées  (par ex. prescriptions relatives aux fonds propres) outrepassant les directives internationales courantes concernant le fonctionnement des grandes banques (problématique du too big to fail). Soutenez-vous cela?,"En revanche, la Confédération ne devrait pas intervenir pour sauver des entreprises au bord de la faillite.",AGAINST,fr,X-Stance,,"On the other hand, the Confederation should not intervene to save companies on the verge of bankruptcy.",en,"D'un autre côté, la Confédération ne devrait pas intervenir pour sauver des entreprises au bord de la faillite."
122424,Les initiatives populaires doivent-elles être invalidées lorsqu'elles dérogent à la convention européenne des droits de l'homme (CEDH)?,"Le système actuel est fondé sur un énorme mensonge: on fait croire au peuple qu'il peut voter sur tout et n'importe quoi, alors que ce n'est pas le cas: le CEDH donne à n'importe quel citoyen le droit de saisir la justice si ses droits fondamentaux sont bafoués, même par un vote populaire. On ment au peuple lorsqu'on lui fait croire qu'il peut déroger à la CEDH à sa guise. Ou alors demandons au peuple s'il veut dénoncer la CEDH, et on verra la réponse!",FAVOR,fr,X-Stance,,"The current is based on a huge lie: the people are led to believe that they can vote on anything and everything, which is not the case: the ECHR gives any citizen the right to go to court if their fundamental rights are violated, even by a popular vote. The people are lied to when they are made to believe they can derogate from the European Convention on Human Rights at will. Or let's ask the people if they want to denounce the European Court of Human Rights, and we'll see the answer!",en,"Le courant est basé sur un énorme mensonge : les gens sont amenés à croire qu'ils peuvent voter sur tout et n'importe quoi, ce qui n'est pas le cas : la CEDH donne à tout citoyen le droit de saisir les tribunaux si ses droits fondamentaux sont violés, même par un vote populaire. Les gens sont trompés lorsqu'on leur fait croire qu’ils peuvent déroger à la Convention européenne des droits de l'homme à volonté. Ou demandons aux gens s'ils veulent dénoncer la Cour Européenne des Droits de l’Homme, et nous verrons la réponse!"
122739,Etes-vous favorable à initiative populaire qui demande que le Conseil fédéral soit directement élu par le peuple?,"L'élection par le peuple a actuellement plus de chance de servir le populisme que l'idée de démocratie directe. Par contre, la transparence de cette élection devrait grandement être améliorée, en permettant aux citoyens de savoir comment ont voté ""leurs"" élus.",AGAINST,fr,X-Stance,,"The election by the people currently has more chance of serving populism than the idea of direct democracy. On the other hand, the transparency of this election should be greatly improved, allowing citizens to know how ""their"" elected officials voted.",en,"L’élection par le peuple a actuellement plus de chances de servir le populisme que l’idée de démocratie directe. D’un autre côté, la transparence de cette élection devrait être grandement améliorée, permettant aux citoyens de savoir comment « leurs » élus ont voté."
123632,Êtes-vous favorable à l'introduction d'une taxe CO2 sur les carburants si la Suisse n'atteint pas ses propres objectifs de protection du climat?,"Aujourd'hui les alternatives aux énergies fossiles existent, et l'État se doit d'inciter les consommateurs et consommatrices à les privilégier. 
Il doit par contre s'agir d'une taxe, et non d'un impôt !",FAVOR,fr,X-Stance,,"Today, alternatives to fossil fuels exist, and the state must encourage consumers to favor them.
However, it must be a tax, not a levy!",en,"Aujourd'hui, des alternatives aux combustibles fossiles existent, et l'État doit encourager les consommateurs à les privilégier.
Cependant, il doit s'agir d'une taxe, pas d'un prélèvement!"
123673,Le financement des partis ainsi que des campagnes électorales devrait-il être complètement transparent?,on s'en balance tout sponsor a droit à ses mentors,AGAINST,fr,X-Stance,,"We don't care, every sponsor is entitled to their mentors",en,"Nous ne nous en soucions pas, chaque sponsor a droit à ses mentors"
124413,Pensez-vous qu’il soit justifié que l'État soutienne financièrement la garde extra-familiale des enfants (à l'aide de déductions d'impôts ou de subventions)?,"plus que justifié, nécessaire ! Dans les conditions actuelles du ""marché"" du travail où on approche  une politique tentant d'accroitre la productivité par un contrôle plus sévère des travailleuses et des travailleurs, c'est un minimum.",FAVOR,fr,X-Stance,,"more than justified, necessary! In the current conditions of the labor ""market"" where we approach a policy attempting to increase productivity through stricter control of female and male workers, this is a minimum.",en,"plus que justifié, nécessaire! Dans les conditions actuelles du « marché » du travail où nous approchons d'une politique tentant d'augmenter la productivité par un contrôle plus strict des travailleurs masculins et féminins, c'est un minimum."
124434,Êtes-vous en faveur d'un accord de libre-échange agricole avec l'UE ?,La marchandisation et mondialisation  de l'alimentation a créé des dégâts incommensurables sur la terre cultivable et aussi sur la santé humaine. Je suis contre cette tendance et trouve que l'agriculture doit rester à l'échelle locale. Les échanges devant uniquement servir aux produits qui ne pousseraient pas dans notre pays.,AGAINST,fr,X-Stance,,The commodification and globalization of food has caused immeasurable damage to arable land and human health. I am against this trend and think that agriculture should remain local. Trade should only be used for products that would not grow in our country.,en,La marchandisation et la mondialisation des aliments ont causé des dommages incommensurables aux terres arables et à la santé humaine. Je suis contre cette tendance et je pense que l'agriculture devrait rester locale. Le commerce ne devrait être utilisé que pour les produits qui ne pousseraient pas dans notre pays.
124891,Seriez-vous favorables à un plan hospitalier national qui pourrait également mener à la fermeture de certains hôpitaux?,"De trop nombreux hôpitaux ont déjà été fermé ou des services démentelés, forçant dans certaines situations les patients à couvrir de longues distances pour obtenir les soins ou traitements auxquels ils ont droit. Par exemple la fermeture de nombreuses maternités en Suisse romande.",AGAINST,fr,X-Stance,,"Too many hospitals have already been closed or services dismantled, forcing patients in some situations to travel long distances to obtain the care or treatment they are entitled to. For example, the closure of many maternity wards in French-speaking Switzerland.",en,"Trop d'hôpitaux ont déjà été fermés ou des services ont été démantelés, forçant les patients dans certaines situations à parcourir de longues distances pour obtenir les soins ou le traitement auxquels ils ont droit. Par exemple, la fermeture de nombreux services de maternité en Suisse romande."
125418,Seriez-vous favorables à un plan hospitalier national qui pourrait également mener à la fermeture de certains hôpitaux?,"Pour un marché libre de la santé, contre un trop grande implication de l'Etat",AGAINST,fr,X-Stance,,"For a free health market, against too much state involvement",en,"Pour un marché de la santé libre, contre une trop grande implication de l'État"
125672,L'accès à la naturalisation facilitée par la Confédération doit-il être rendu plus difficile?,"Au contraire: il est aberrant que des personnes nées en Suisse, qui ont notre accent, participent aux activités des sociétés locales, travaillent et paient des impôts, soient découragés de devenir Suisses à cause de tracasseries administratives.",AGAINST,fr,X-Stance,,"On the contrary: it is absurd that people born in Switzerland, who have our accent, participate in the activities of local societies, work and pay taxes, are discouraged from becoming Swiss because of administrative hassles.",en,"Au contraire : il est absurde que les personnes nées en Suisse, qui ont notre accent, participent aux activités des sociétés locales, travaillent et paient des impôts, soient découragées de devenir suisses à cause des tracasseries administratives."
125681,L'acquisition d'une propriété d'habitation habitée par le propriétaire lui-même doit-elle être encouragée de manière plus importante grâce à des déductions d'impôts pour l'épargne logement?,Les déséquilibres du marché immobilier en Suisse peuvent s'expliquer par le fait qu'il est très difficile d'accéder à la propriété.,FAVOR,fr,X-Stance,,The imbalances of the real estate market in Switzerland can be explained by the fact that it is very difficult to access property.,en,Les déséquilibres du marché immobilier en Suisse s'expliquent par le fait qu'il est très difficile d'accéder à la propriété.
127913,"En Suisse, l'interruption de grossesse est autorisée pendant les douze premières semaines de la grossesse. Êtes-vous d'accord avec cela?","Il faut au contraire responsabiliser les gens sur la portée de l'acte sexuel, qui est d'abord un acte de procréation avant un plaisir. La vie humaine commence à la conception. Dépénaliser l'avortement, c'est déresponsabiliser les citoyens, c'est permettre le meurtre au nom de la liberté individuelle.",AGAINST,fr,X-Stance,,"On the contrary, people need to be made aware of the scope of the sexual act, which is first and foremost an act of procreation before being a pleasure. Human life begins at conception. Decriminalizing abortion means making citizens irresponsible, it means allowing murder in the name of individual freedom.",en,"Au contraire, les gens doivent être conscients de la portée de l'acte sexuel, qui est avant tout un acte de procréation avant d'être un plaisir. La vie humaine commence à la conception. Décriminaliser l'avortement signifie rendre les citoyens irresponsables, cela signifie permettre le meurtre au nom de la liberté individuelle."
128184,L'acquisition d'une propriété d'habitation habitée par le propriétaire lui-même doit-elle être encouragée de manière plus importante grâce à des déductions d'impôts pour l'épargne logement?,"La propriété privée du logement donne une assurance que la location ne donne pas. Dans ce sens il faut toutefois privilégier l'accession à la propriété privée du logement dans des habitats groupés privilégiant l'efficacité énergétique, les énergies renouvelables et la biodiversité.",FAVOR,fr,X-Stance,,"Private ownership of housing provides an assurance that renting does not. In this sense, however, it is necessary to prioritize access to private housing ownership in grouped habitats that prioritize energy efficiency, renewable energy, and biodiversity.",en,"La propriété privée d'un logement offre une garantie que la location ne le fait pas. Dans ce sens, il est toutefois nécessaire de donner la priorité à l'accès à la propriété privée de logements dans des habitats groupés qui privilégient l'efficacité énergétique, les énergies renouvelables et la biodiversité."
128821,L'acquisition d'une propriété d'habitation habitée par le propriétaire lui-même doit-elle être encouragée de manière plus importante grâce à des déductions d'impôts pour l'épargne logement?,"Un modèle de suppression de la valeur locative doit s'imposer, spéciallement pour les retraités n'ayant que leur résidence principale comme fortune!",FAVOR,fr,X-Stance,,"A model for the removal of the rental value should be imposed, especially for retirees who have only their primary residence as their fortune!",en,"Un modèle de suppression de la valeur locative devrait être imposé, en particulier pour les retraités dont la seule fortune est leur résidence principale!"
142508,"Êtes-vous favorable à l'introduction de péages routiers (""Road pricing"") pour le transport individuel motorisé sur les routes très fréquentées?","Il faut envisager la solution de manière multimodale. La tarification de la mobilité vise une utilisation plus efficace des capacités routières et ferroviaire, contrairement au Road pricing qui ne vise qu'à limiter le trafic routier.",AGAINST,fr,X-Stance,,"The solution must be considered in a multimodal way. Mobility pricing aims for a more efficient use of road and rail capacities, unlike road pricing which only aims to limit road traffic.",en,"La solution doit être envisagée de manière multimodale. La tarification de la mobilité vise une utilisation plus efficace des capacités routières et ferroviaires, contrairement à la tarification routière qui vise uniquement à limiter le trafic routier."
142771,Les personnes assurées devraient-elles contribuer davantage aux coûts de la santé (p. ex. en augmentant la franchise minimale)?,"Il est important de responsabiliser le patient, mais le premier remède pour diminuer les coûts de la santé est de créer une assurance unique publique.",FAVOR,fr,X-Stance,,"It is important to empower the patient, but the first remedy to reduce health costs is to create a single public insurance.",en,"Il est important de responsabiliser le patient, mais le premier remède pour réduire les coûts de santé est de créer une assurance publique unique."
142773,Une initiative demande que les subsides aux assurances maladie soient conçus de manière à ce que personne n'ait à consacrer plus de dix pour cent de son revenu disponible au paiement des primes. Soutenez-vous cette proposition?,Oui à ce que chaque personne n'ait à consacrer plus de 10% de son revenu au paiement des primes. Mais non à cette méthode des subsides. Le remède est l'assurance unique publique.,AGAINST,fr,X-Stance,,Yes to ensuring that each person does not have to devote more than ten percent of their income to paying premiums. But no to this method of subsidies. The remedy is a single public insurance.,en,Oui à s'assurer que chaque personne ne doit pas consacrer plus de dix pour cent de son revenu au paiement des primes. Mais non à cette méthode de subventions. Le remède est une assurance publique unique.
143552,Êtes-vous en faveur de l'abaissement de l'âge de vote à 16 ans?,Je ne suis pas en faveur d'un décalage entre la majorité civile et la majorité politique.,AGAINST,fr,X-Stance,,I am not in favor of a discrepancy between civil majority and political majority.,en,Je ne suis pas favorable à une divergence entre majorité civile et majorité politique.
143582,Êtes-vous en faveur de l'abaissement de l'âge de vote à 16 ans?,"Avant d'octroyer le droit de vote, il faudrait donner une vraie éducation citoyenne aux jeunes.",AGAINST,fr,X-Stance,,"Before granting the right to vote, young people should be given a real civic education.",en,"Avant d'accorder le droit de vote, les jeunes devraient recevoir une véritable éducation civique."
143670,La Confédération devrait-elle soutenir davantage les énergies renouvelables?,Par une meilleure affectation de la taxe sur le CO2,FAVOR,fr,X-Stance,,Through better allocation of the CO2 tax,en,Grâce à une meilleure répartition de la taxe sur le CO2
145346,La consommation de cannabis devrait-elle être légalisée?,Je ne soutiens pas la consommation mais soutiens la légalisation. Cela permet de mieux encadrer et sensibiliser ainsi que d'internaliser les coûts externes pour la santé générés par les consommateurs.,FAVOR,fr,X-Stance,,"I don't support consumption, but I do support legalization. This allows for better regulation and awareness, as well as internalizing the external health costs generated by consumers.",en,"Je ne suis pas pour la consommation, mais je suis pour la légalisation. Cela permet une meilleure régulation et sensibilisation, ainsi que l'internalisation des coûts de santé externes générés par les consommateurs."
